CustomerID,CustomerName,Gender,Age,City,Region,SignupDate
1383,Customer_1383,Male,44,Mumbai,West,2022-04-08
1384,Customer_1384,Female,35,Hyderabad,South,2024-10-17
1385,Customer_1385,Male,40,Bangalore,West,2025-01-23
1386,Customer_1386,Female,28,Jaipur,East,2024-10-13
1387,Customer_1387,Male,38,Hyderabad,South,2023-03-25
1388,Customer_1388,Female,61,Jaipur,West,2024-02-16
1389,Customer_1389,Male,22,Jaipur,East,2023-01-20
1390,Customer_1390,Male,40,Mumbai,East,2021-07-04
1391,Customer_1391,Female,58,Jaipur,East,2023-03-20
1392,Customer_1392,Female,42,Delhi,West,2021-01-29
1393,Customer_1393,Female,58,Bangalore,North,2022-06-26
1394,Customer_1394,Female,27,Chennai,East,2024-01-04
1395,Customer_1395,Male,39,Chennai,North,2021-09-11
1396,Customer_1396,Female,36,Chennai,South,2023-07-21
1397,Customer_1397,Male,18,Jaipur,North,2023-01-25
1398,Customer_1398,Male,24,Ahmedabad,North,2024-10-09
1399,Customer_1399,Female,21,Hyderabad,North,2024-10-08
1400,Customer_1400,Male,18,Hyderabad,North,2022-06-21
1401,Customer_1401,Male,32,Jaipur,North,2024-04-12
1402,Customer_1402,Male,57,Delhi,South,2023-02-20
1403,Customer_1403,Male,29,Delhi,South,2024-07-31
1404,Customer_1404,Female,39,Pune,North,2023-01-31
1405,Customer_1405,Female,39,Jaipur,North,2021-08-10
1406,Customer_1406,Female,64,Kolkata,East,2024-10-14
1407,Customer_1407,Female,34,Mumbai,South,2022-04-24
1408,Customer_1408,Male,46,Chennai,West,2023-08-24
1409,Customer_1409,Male,63,Mumbai,South,2021-02-21
1410,Customer_1410,Female,31,Chennai,West,2024-06-22
1411,Customer_1411,Female,37,Lucknow,East,2024-02-24
1412,Customer_1412,Female,50,Lucknow,North,2022-11-03
1413,Customer_1413,Male,60,Jaipur,East,2024-06-03
1414,Customer_1414,Female,32,Lucknow,North,2022-03-30
1415,Customer_1415,Female,29,Ahmedabad,South,2024-08-19
1416,Customer_1416,Female,57,Pune,North,2021-05-10
1417,Customer_1417,Male,37,Delhi,West,2024-07-25
1418,Customer_1418,Male,47,Ahmedabad,West,2023-08-09
1419,Customer_1419,Male,55,Mumbai,East,2024-12-06
1420,Customer_1420,Male,20,Mumbai,South,2022-09-11
1421,Customer_1421,Male,45,Lucknow,West,2024-08-22
1422,Customer_1422,Male,43,Delhi,East,2023-04-17
1423,Customer_1423,Male,47,Pune,South,2021-08-27
1424,Customer_1424,Male,30,Chennai,South,2021-10-14
1425,Customer_1425,Female,30,Ahmedabad,East,2021-04-03
1426,Customer_1426,Female,19,Pune,West,2021-03-18
1427,Customer_1427,Male,54,Bangalore,West,2022-09-16
1428,Customer_1428,Male,55,Hyderabad,East,2023-10-06
1429,Customer_1429,Female,19,Lucknow,West,2021-08-26
1430,Customer_1430,Male,53,Chennai,East,2021-07-19
1431,Customer_1431,Male,43,Bangalore,West,2022-04-26
1432,Customer_1432,Male,28,Chennai,West,2024-01-06
1433,Customer_1433,Female,25,Chennai,East,2021-10-05
1434,Customer_1434,Female,61,Lucknow,East,2023-03-07
1435,Customer_1435,Female,57,Chennai,West,2023-07-19
1436,Customer_1436,Female,60,Pune,East,2023-01-30
1437,Customer_1437,Female,39,Pune,West,2024-10-05
1438,Customer_1438,Male,37,Bangalore,North,2024-11-27
1439,Customer_1439,Female,25,Mumbai,South,2024-01-12
1440,Customer_1440,Male,46,Delhi,South,2023-05-09
1441,Customer_1441,Male,57,Ahmedabad,West,2024-04-17
1442,Customer_1442,Female,43,Ahmedabad,South,2025-01-28
1443,Customer_1443,Female,47,Kolkata,West,2021-11-13
1444,Customer_1444,Male,34,Lucknow,East,2023-04-30
1445,Customer_1445,Male,37,Jaipur,North,2024-09-03
1446,Customer_1446,Male,33,Jaipur,South,2021-07-22
1447,Customer_1447,Female,63,Bangalore,South,2023-09-30
1448,Customer_1448,Female,60,Chennai,East,2024-06-14
1449,Customer_1449,Female,24,Chennai,North,2023-04-16
1450,Customer_1450,Female,33,Lucknow,North,2022-07-27
1451,Customer_1451,Female,62,Hyderabad,North,2021-03-09
1452,Customer_1452,Male,64,Mumbai,East,2024-11-14
1453,Customer_1453,Female,44,Kolkata,South,2023-01-29
1454,Customer_1454,Male,40,Pune,South,2022-03-21
1455,Customer_1455,Male,41,Chennai,North,2023-06-28
1456,Customer_1456,Male,26,Kolkata,East,2023-06-30
1457,Customer_1457,Female,52,Ahmedabad,East,2022-04-29
1458,Customer_1458,Female,37,Hyderabad,East,2023-01-13
1459,Customer_1459,Female,54,Pune,North,2021-07-23
1460,Customer_1460,Male,59,Lucknow,East,2024-11-05
1461,Customer_1461,Male,34,Kolkata,North,2023-01-23
1462,Customer_1462,Male,64,Bangalore,North,2024-01-21
1463,Customer_1463,Male,48,Pune,North,2024-08-13
1464,Customer_1464,Male,25,Lucknow,West,2023-01-05
1465,Customer_1465,Male,32,Jaipur,North,2021-05-05
1466,Customer_1466,Female,48,Lucknow,East,2023-03-27
1467,Customer_1467,Female,47,Lucknow,West,2022-07-20
1468,Customer_1468,Female,63,Pune,South,2022-01-24
1469,Customer_1469,Female,37,Hyderabad,South,2021-09-08
1470,Customer_1470,Male,56,Pune,East,2023-07-21
1471,Customer_1471,Male,29,Delhi,East,2021-07-07
1472,Customer_1472,Female,34,Mumbai,East,2024-09-19
1473,Customer_1473,Male,59,Hyderabad,East,2022-03-11
1474,Customer_1474,Female,47,Bangalore,West,2024-08-07
1475,Customer_1475,Female,46,Hyderabad,East,2024-08-02
1476,Customer_1476,Female,36,Ahmedabad,North,2024-05-07
1477,Customer_1477,Male,63,Bangalore,South,2021-02-13
1478,Customer_1478,Female,28,Jaipur,East,2021-04-14
1479,Customer_1479,Female,51,Pune,North,2022-11-15
1480,Customer_1480,Female,24,Lucknow,East,2022-05-14
1481,Customer_1481,Male,61,Pune,North,2021-09-15
1482,Customer_1482,Male,51,Ahmedabad,West,2024-03-02
1483,Customer_1483,Female,37,Kolkata,South,2022-02-25
1484,Customer_1484,Male,55,Ahmedabad,South,2021-05-21
1485,Customer_1485,Male,41,Delhi,West,2024-02-10
1486,Customer_1486,Male,27,Lucknow,North,2022-03-01
1487,Customer_1487,Male,49,Lucknow,East,2024-04-15
1488,Customer_1488,Male,32,Chennai,North,2022-03-19
1489,Customer_1489,Male,54,Kolkata,South,2022-04-23
1490,Customer_1490,Male,37,Chennai,West,2022-11-04
1491,Customer_1491,Male,20,Jaipur,West,2021-10-30
1492,Customer_1492,Male,54,Mumbai,North,2024-05-05
1493,Customer_1493,Male,57,Mumbai,North,2021-01-06
1494,Customer_1494,Female,25,Pune,West,2022-07-22
1495,Customer_1495,Female,57,Mumbai,South,2021-10-24
1496,Customer_1496,Male,61,Lucknow,East,2021-09-24
1497,Customer_1497,Female,40,Ahmedabad,East,2024-01-12
1498,Customer_1498,Female,57,Kolkata,North,2022-05-29
1499,Customer_1499,Male,28,Pune,West,2021-12-24
1500,Customer_1500,Male,63,Pune,West,2021-08-14
1501,Customer_1501,Male,25,Kolkata,West,2024-09-15
1502,Customer_1502,Female,46,Lucknow,South,2021-02-22
1503,Customer_1503,Female,47,Jaipur,North,2021-09-27
1504,Customer_1504,Male,27,Jaipur,North,2021-01-31
1505,Customer_1505,Male,56,Pune,North,2023-01-04
1506,Customer_1506,Male,45,Jaipur,South,2022-05-03
1507,Customer_1507,Female,53,Lucknow,North,2024-04-20
1508,Customer_1508,Female,30,Delhi,East,2022-10-26
1509,Customer_1509,Female,49,Delhi,North,2021-02-02
1510,Customer_1510,Female,53,Chennai,North,2021-12-23
1511,Customer_1511,Male,54,Hyderabad,North,2022-06-28
1512,Customer_1512,Male,43,Bangalore,South,2021-04-18
1513,Customer_1513,Male,39,Mumbai,East,2021-09-17
1514,Customer_1514,Male,21,Jaipur,East,2023-05-13
1515,Customer_1515,Female,48,Delhi,West,2023-12-14
1516,Customer_1516,Female,35,Ahmedabad,West,2021-08-21
1517,Customer_1517,Male,55,Kolkata,East,2021-05-11
1518,Customer_1518,Male,41,Hyderabad,North,2023-09-03
1519,Customer_1519,Female,40,Chennai,North,2023-07-08
1520,Customer_1520,Male,39,Bangalore,North,2023-01-12
1521,Customer_1521,Female,19,Delhi,South,2023-11-18
1522,Customer_1522,Male,48,Chennai,North,2024-04-30
1523,Customer_1523,Male,28,Hyderabad,South,2021-08-12
1524,Customer_1524,Male,45,Kolkata,East,2023-07-15
1525,Customer_1525,Male,63,Mumbai,North,2023-10-29
1526,Customer_1526,Male,49,Delhi,North,2022-03-30
1527,Customer_1527,Male,22,Kolkata,West,2024-06-13
1528,Customer_1528,Male,55,Bangalore,East,2021-03-30
1529,Customer_1529,Female,27,Jaipur,North,2025-01-29
1530,Customer_1530,Female,57,Hyderabad,South,2024-09-11
1531,Customer_1531,Female,63,Bangalore,East,2023-12-04
1532,Customer_1532,Female,41,Mumbai,West,2022-09-10
1533,Customer_1533,Female,52,Kolkata,East,2023-07-28
1534,Customer_1534,Male,61,Lucknow,South,2024-08-10
1535,Customer_1535,Male,40,Mumbai,West,2021-03-05
1536,Customer_1536,Female,34,Pune,South,2021-05-05
1537,Customer_1537,Male,18,Delhi,East,2023-09-08
1538,Customer_1538,Female,48,Jaipur,West,2023-04-03
1539,Customer_1539,Female,48,Hyderabad,South,2023-05-24
1540,Customer_1540,Male,59,Ahmedabad,East,2024-11-06
1541,Customer_1541,Male,59,Kolkata,South,2021-08-10
1542,Customer_1542,Male,51,Lucknow,North,2023-10-02
1543,Customer_1543,Female,26,Ahmedabad,East,2024-12-29
1544,Customer_1544,Male,39,Delhi,West,2023-06-28
1545,Customer_1545,Female,30,Delhi,West,2021-05-31
1546,Customer_1546,Female,42,Hyderabad,North,2021-06-15
1547,Customer_1547,Female,35,Lucknow,South,2022-10-22
1548,Customer_1548,Male,29,Delhi,South,2024-05-30
1549,Customer_1549,Male,57,Ahmedabad,West,2021-10-31
1550,Customer_1550,Female,34,Lucknow,South,2021-05-15
1551,Customer_1551,Male,32,Ahmedabad,East,2021-09-16
1552,Customer_1552,Male,59,Mumbai,East,2022-07-18
1553,Customer_1553,Male,32,Bangalore,West,2024-07-02
1554,Customer_1554,Female,32,Lucknow,East,2024-07-20
1555,Customer_1555,Female,56,Chennai,West,2024-04-13
1556,Customer_1556,Male,30,Bangalore,South,2024-01-29
1557,Customer_1557,Female,34,Bangalore,South,2024-12-29
1558,Customer_1558,Male,49,Lucknow,South,2022-10-28
1559,Customer_1559,Male,26,Jaipur,North,2023-02-20
1560,Customer_1560,Male,57,Delhi,West,2024-05-08
1561,Customer_1561,Male,37,Mumbai,East,2023-12-23
1562,Customer_1562,Female,43,Jaipur,South,2022-08-27
1563,Customer_1563,Female,44,Jaipur,North,2023-07-19
1564,Customer_1564,Female,38,Chennai,East,2023-11-02
1565,Customer_1565,Male,35,Kolkata,East,2024-05-24
1566,Customer_1566,Male,30,Lucknow,East,2023-06-01
1567,Customer_1567,Male,33,Ahmedabad,South,2021-07-23
1568,Customer_1568,Female,26,Delhi,East,2024-12-08
1569,Customer_1569,Male,29,Jaipur,West,2021-08-23
1570,Customer_1570,Female,61,Mumbai,North,2024-09-02
1571,Customer_1571,Female,55,Kolkata,East,2024-08-26
1572,Customer_1572,Female,36,Chennai,East,2024-02-04
1573,Customer_1573,Female,24,Pune,West,2025-01-16
1574,Customer_1574,Female,52,Delhi,East,2022-03-17
1575,Customer_1575,Female,35,Pune,South,2023-05-31
1576,Customer_1576,Male,33,Bangalore,South,2023-07-14
1577,Customer_1577,Male,56,Jaipur,South,2022-04-13
1578,Customer_1578,Female,21,Hyderabad,East,2023-04-28
1579,Customer_1579,Female,42,Delhi,North,2022-11-26
1580,Customer_1580,Male,49,Ahmedabad,North,2023-07-18
1581,Customer_1581,Female,57,Kolkata,East,2023-03-28
1582,Customer_1582,Female,30,Mumbai,North,2023-05-02
1583,Customer_1583,Male,62,Delhi,North,2025-02-03
1584,Customer_1584,Female,34,Ahmedabad,East,2021-07-14
1585,Customer_1585,Female,54,Lucknow,South,2022-10-03
1586,Customer_1586,Female,23,Pune,East,2023-05-25
1587,Customer_1587,Male,36,Lucknow,South,2022-10-03
1588,Customer_1588,Male,30,Kolkata,South,2024-09-24
1589,Customer_1589,Male,43,Chennai,North,2022-06-07
1590,Customer_1590,Female,31,Jaipur,North,2023-02-06
1591,Customer_1591,Female,48,Delhi,South,2021-11-09
1592,Customer_1592,Male,21,Hyderabad,South,2024-11-07
1593,Customer_1593,Female,56,Pune,North,2023-08-30
1594,Customer_1594,Female,25,Pune,West,2021-05-18
1595,Customer_1595,Female,42,Delhi,South,2021-07-06
1596,Customer_1596,Female,30,Bangalore,South,2021-06-24
1597,Customer_1597,Female,49,Lucknow,South,2021-07-10
1598,Customer_1598,Male,55,Pune,North,2023-06-04
1599,Customer_1599,Female,55,Ahmedabad,East,2021-07-17
1600,Customer_1600,Male,45,Mumbai,South,2023-02-03
1601,Customer_1601,Female,47,Jaipur,South,2021-09-24
1602,Customer_1602,Male,20,Pune,South,2024-02-14
1603,Customer_1603,Female,45,Ahmedabad,East,2021-05-03
1604,Customer_1604,Male,20,Kolkata,East,2024-04-16
1605,Customer_1605,Female,62,Kolkata,South,2024-02-25
1606,Customer_1606,Male,51,Jaipur,South,2024-02-25
1607,Customer_1607,Female,33,Bangalore,West,2022-11-07
1608,Customer_1608,Male,39,Hyderabad,East,2024-10-04
1609,Customer_1609,Female,49,Jaipur,West,2021-09-08
1610,Customer_1610,Male,55,Chennai,South,2023-04-22
1611,Customer_1611,Male,25,Bangalore,South,2022-12-26
1612,Customer_1612,Female,25,Pune,South,2024-09-24
1613,Customer_1613,Female,23,Jaipur,South,2023-05-17
1614,Customer_1614,Male,31,Lucknow,North,2025-01-16
1615,Customer_1615,Female,49,Kolkata,North,2021-04-16
1616,Customer_1616,Male,52,Ahmedabad,North,2022-08-13
1617,Customer_1617,Male,27,Jaipur,West,2024-05-14
1618,Customer_1618,Male,20,Lucknow,East,2022-10-02
1619,Customer_1619,Female,29,Bangalore,South,2022-12-22
1620,Customer_1620,Male,48,Chennai,East,2021-08-01
1621,Customer_1621,Male,46,Ahmedabad,North,2024-03-29
1622,Customer_1622,Female,22,Mumbai,South,2023-11-06
1623,Customer_1623,Female,42,Chennai,South,2022-03-12
1624,Customer_1624,Female,58,Pune,West,2021-11-13
1625,Customer_1625,Female,48,Lucknow,East,2024-09-06
1626,Customer_1626,Male,38,Jaipur,West,2023-09-15
1627,Customer_1627,Male,37,Jaipur,North,2022-04-05
1628,Customer_1628,Male,56,Delhi,East,2021-08-10
1629,Customer_1629,Male,39,Kolkata,North,2022-12-19
1630,Customer_1630,Female,21,Pune,West,2024-02-14
1631,Customer_1631,Male,30,Lucknow,West,2023-01-23
1632,Customer_1632,Male,62,Jaipur,South,2021-08-24
1633,Customer_1633,Female,59,Mumbai,East,2022-07-25
1634,Customer_1634,Male,37,Ahmedabad,East,2024-03-21
1635,Customer_1635,Male,30,Pune,South,2022-04-09
1636,Customer_1636,Male,34,Bangalore,East,2023-05-29
1637,Customer_1637,Male,53,Mumbai,North,2024-02-23
1638,Customer_1638,Male,50,Ahmedabad,North,2024-06-27
1639,Customer_1639,Male,18,Hyderabad,West,2024-06-10
1640,Customer_1640,Female,32,Kolkata,North,2024-10-14
1641,Customer_1641,Female,30,Pune,East,2024-08-09
1642,Customer_1642,Male,34,Lucknow,South,2024-02-15
1643,Customer_1643,Male,41,Chennai,West,2021-02-23
1644,Customer_1644,Female,25,Ahmedabad,South,2024-06-01
1645,Customer_1645,Male,44,Bangalore,West,2024-09-09
1646,Customer_1646,Male,62,Jaipur,West,2024-11-21
1647,Customer_1647,Male,40,Chennai,South,2022-07-02
1648,Customer_1648,Female,63,Mumbai,North,2021-03-01
1649,Customer_1649,Male,25,Kolkata,North,2022-01-05
1650,Customer_1650,Female,25,Lucknow,North,2022-07-14
1651,Customer_1651,Male,43,Chennai,North,2024-12-10
1652,Customer_1652,Female,64,Bangalore,South,2022-09-25
1653,Customer_1653,Female,30,Ahmedabad,East,2022-11-27
1654,Customer_1654,Male,56,Lucknow,West,2022-12-20
1655,Customer_1655,Female,54,Hyderabad,South,2021-01-13
1656,Customer_1656,Male,45,Jaipur,North,2022-01-07
1657,Customer_1657,Female,42,Kolkata,North,2021-10-21
1658,Customer_1658,Male,33,Chennai,South,2024-03-05
1659,Customer_1659,Male,19,Kolkata,West,2024-09-08
1660,Customer_1660,Female,35,Kolkata,South,2023-04-01
1661,Customer_1661,Male,34,Kolkata,South,2021-05-23
1662,Customer_1662,Male,47,Ahmedabad,East,2021-10-18
1663,Customer_1663,Female,56,Kolkata,South,2024-07-20
1664,Customer_1664,Male,30,Hyderabad,East,2021-03-04
1665,Customer_1665,Male,49,Mumbai,West,2021-07-07
1666,Customer_1666,Female,46,Bangalore,South,2023-12-23
1667,Customer_1667,Female,63,Lucknow,South,2022-03-17
1668,Customer_1668,Male,47,Hyderabad,North,2023-02-10
1669,Customer_1669,Male,35,Lucknow,South,2023-05-10
1670,Customer_1670,Female,30,Bangalore,North,2023-07-19
1671,Customer_1671,Female,60,Mumbai,North,2022-11-30
1672,Customer_1672,Male,38,Pune,North,2021-11-19
1673,Customer_1673,Female,47,Lucknow,West,2023-01-28
1674,Customer_1674,Male,38,Lucknow,East,2022-10-01
1675,Customer_1675,Male,34,Mumbai,North,2025-01-17
1676,Customer_1676,Male,57,Chennai,South,2022-10-27
1677,Customer_1677,Male,36,Hyderabad,South,2024-03-08
1678,Customer_1678,Male,32,Chennai,North,2024-05-06
1679,Customer_1679,Female,26,Chennai,North,2021-06-23
1680,Customer_1680,Female,27,Chennai,South,2021-04-18
1681,Customer_1681,Female,61,Kolkata,North,2021-11-15
1682,Customer_1682,Female,48,Jaipur,East,2021-11-19
1683,Customer_1683,Male,40,Lucknow,East,2024-06-19
1684,Customer_1684,Male,47,Chennai,West,2021-04-12
1685,Customer_1685,Male,50,Hyderabad,North,2024-10-12
1686,Customer_1686,Male,26,Jaipur,West,2021-06-17
1687,Customer_1687,Female,64,Jaipur,West,2022-07-12
1688,Customer_1688,Male,18,Chennai,West,2023-06-27
1689,Customer_1689,Male,61,Ahmedabad,North,2024-09-17
1690,Customer_1690,Female,52,Chennai,West,2023-05-19
1691,Customer_1691,Female,28,Ahmedabad,East,2023-09-22
1692,Customer_1692,Female,51,Chennai,West,2024-05-28
1693,Customer_1693,Female,33,Hyderabad,East,2023-06-25
1694,Customer_1694,Male,26,Ahmedabad,East,2023-04-29
1695,Customer_1695,Male,49,Kolkata,North,2022-07-14
1696,Customer_1696,Female,32,Jaipur,West,2022-03-18
1697,Customer_1697,Male,29,Chennai,North,2023-11-16
1698,Customer_1698,Male,50,Jaipur,East,2021-08-22
1699,Customer_1699,Male,62,Chennai,South,2022-12-08
1700,Customer_1700,Female,31,Lucknow,West,2023-05-31
1701,Customer_1701,Male,25,Lucknow,North,2021-08-16
1702,Customer_1702,Female,25,Delhi,South,2022-08-04
1703,Customer_1703,Male,44,Chennai,West,2024-10-20
1704,Customer_1704,Male,29,Delhi,West,2024-10-21
1705,Customer_1705,Male,18,Mumbai,North,2024-04-29
1706,Customer_1706,Female,60,Mumbai,South,2023-09-24
1707,Customer_1707,Male,57,Jaipur,North,2023-12-16
1708,Customer_1708,Female,59,Ahmedabad,West,2024-09-28
1709,Customer_1709,Female,28,Chennai,West,2022-09-24
1710,Customer_1710,Female,56,Bangalore,East,2021-04-04
1711,Customer_1711,Male,60,Chennai,West,2022-03-28
1712,Customer_1712,Male,48,Chennai,West,2023-03-21
1713,Customer_1713,Male,34,Bangalore,South,2024-05-12
1714,Customer_1714,Male,50,Mumbai,South,2021-04-23
1715,Customer_1715,Female,49,Delhi,East,2021-01-16
1716,Customer_1716,Female,46,Jaipur,East,2022-02-23
1717,Customer_1717,Female,38,Mumbai,East,2022-09-10
1718,Customer_1718,Male,38,Bangalore,North,2022-03-09
1719,Customer_1719,Female,57,Chennai,North,2021-10-09
1720,Customer_1720,Male,40,Mumbai,East,2022-06-08
1721,Customer_1721,Female,23,Hyderabad,North,2022-08-16
1722,Customer_1722,Male,39,Lucknow,West,2022-11-03
1723,Customer_1723,Male,55,Chennai,East,2021-09-03
1724,Customer_1724,Female,54,Pune,East,2021-01-16
1725,Customer_1725,Female,62,Bangalore,North,2023-10-16
1726,Customer_1726,Female,25,Kolkata,South,2023-06-01
1727,Customer_1727,Female,58,Ahmedabad,East,2021-12-26
1728,Customer_1728,Male,52,Kolkata,North,2021-09-22
1729,Customer_1729,Female,28,Mumbai,North,2023-02-18
1730,Customer_1730,Female,41,Chennai,South,2023-12-27
1731,Customer_1731,Female,38,Ahmedabad,East,2024-12-12
1732,Customer_1732,Male,19,Ahmedabad,South,2022-04-17
1733,Customer_1733,Male,57,Jaipur,West,2023-10-22
1734,Customer_1734,Female,36,Kolkata,South,2024-02-19
1735,Customer_1735,Male,56,Chennai,South,2024-09-30
1736,Customer_1736,Female,45,Jaipur,North,2022-12-27
1737,Customer_1737,Male,34,Delhi,South,2021-05-28
1738,Customer_1738,Male,23,Kolkata,West,2023-03-25
1739,Customer_1739,Male,36,Lucknow,North,2021-03-28
1740,Customer_1740,Male,55,Lucknow,West,2023-06-13
1741,Customer_1741,Female,45,Jaipur,South,2021-02-08
1742,Customer_1742,Female,19,Delhi,West,2023-07-31
1743,Customer_1743,Female,55,Hyderabad,West,2021-06-09
1744,Customer_1744,Male,54,Hyderabad,South,2022-10-04
1745,Customer_1745,Female,21,Lucknow,South,2024-03-25
1746,Customer_1746,Female,39,Pune,North,2023-05-30
1747,Customer_1747,Female,43,Bangalore,North,2024-03-20
1748,Customer_1748,Male,60,Bangalore,East,2023-04-09
1749,Customer_1749,Male,53,Pune,North,2024-12-24
1750,Customer_1750,Male,30,Jaipur,South,2024-08-04
1751,Customer_1751,Female,49,Bangalore,West,2023-05-06
1752,Customer_1752,Female,34,Bangalore,West,2022-08-16
1753,Customer_1753,Female,58,Kolkata,North,2021-08-24
1754,Customer_1754,Male,53,Kolkata,North,2023-04-10
1755,Customer_1755,Male,63,Pune,South,2021-02-12
1756,Customer_1756,Female,36,Chennai,West,2022-10-28
1757,Customer_1757,Male,52,Delhi,East,2021-12-18
1758,Customer_1758,Male,63,Jaipur,East,2024-06-19
1759,Customer_1759,Male,57,Kolkata,North,2023-08-01
1760,Customer_1760,Male,45,Kolkata,East,2024-11-13
1761,Customer_1761,Female,18,Hyderabad,South,2023-01-12
1762,Customer_1762,Male,59,Delhi,East,2021-06-30
1763,Customer_1763,Male,35,Hyderabad,North,2023-06-14
1764,Customer_1764,Male,57,Chennai,South,2021-08-05
1765,Customer_1765,Male,50,Delhi,West,2022-05-14
1766,Customer_1766,Female,29,Bangalore,South,2023-06-12
1767,Customer_1767,Female,25,Hyderabad,North,2024-04-21
1768,Customer_1768,Male,41,Lucknow,North,2023-04-01
1769,Customer_1769,Male,33,Jaipur,East,2023-12-10
1770,Customer_1770,Male,21,Bangalore,East,2021-06-11
1771,Customer_1771,Male,55,Delhi,West,2023-03-22
1772,Customer_1772,Male,61,Lucknow,West,2022-09-28
1773,Customer_1773,Male,44,Chennai,North,2022-11-27
1774,Customer_1774,Female,26,Lucknow,North,2022-03-30
1775,Customer_1775,Male,64,Kolkata,North,2022-11-14
1776,Customer_1776,Female,33,Pune,West,2021-12-11
1777,Customer_1777,Female,29,Lucknow,North,2021-06-06
1778,Customer_1778,Male,48,Ahmedabad,West,2023-11-12
1779,Customer_1779,Female,41,Chennai,North,2024-07-20
1780,Customer_1780,Female,31,Bangalore,South,2021-08-22
1781,Customer_1781,Female,62,Hyderabad,South,2023-12-23
1782,Customer_1782,Female,42,Mumbai,North,2023-11-11
1783,Customer_1783,Female,51,Chennai,South,2022-02-02
1784,Customer_1784,Female,20,Ahmedabad,West,2022-12-17
1785,Customer_1785,Male,41,Kolkata,East,2022-12-21
1786,Customer_1786,Female,59,Hyderabad,South,2025-01-29
1787,Customer_1787,Female,26,Jaipur,East,2024-08-14
1788,Customer_1788,Female,43,Mumbai,South,2021-10-30
1789,Customer_1789,Male,37,Lucknow,West,2022-04-29
1790,Customer_1790,Female,57,Ahmedabad,South,2021-07-30
1791,Customer_1791,Male,27,Lucknow,South,2021-10-27
1792,Customer_1792,Female,36,Jaipur,North,2022-06-09
1793,Customer_1793,Male,20,Chennai,East,2022-02-09
1794,Customer_1794,Male,41,Pune,East,2021-12-22
1795,Customer_1795,Female,22,Ahmedabad,West,2024-05-18
1796,Customer_1796,Female,20,Delhi,West,2021-11-10
1797,Customer_1797,Male,44,Bangalore,East,2024-09-04
1798,Customer_1798,Female,33,Delhi,North,2021-06-04
1799,Customer_1799,Male,32,Pune,North,2021-12-29
1800,Customer_1800,Male,52,Jaipur,East,2024-07-10
1801,Customer_1801,Male,29,Delhi,South,2023-10-09
1802,Customer_1802,Male,58,Kolkata,East,2023-08-09
1803,Customer_1803,Male,61,Ahmedabad,South,2024-02-29
1804,Customer_1804,Female,43,Kolkata,East,2024-04-01
1805,Customer_1805,Male,64,Mumbai,South,2023-07-09
1806,Customer_1806,Male,51,Pune,North,2024-10-26
1807,Customer_1807,Female,40,Mumbai,East,2024-03-02
1808,Customer_1808,Male,48,Mumbai,West,2024-08-09
1809,Customer_1809,Female,37,Mumbai,South,2024-07-25
1810,Customer_1810,Female,29,Chennai,North,2024-07-03
1811,Customer_1811,Female,40,Chennai,West,2022-10-24
1812,Customer_1812,Male,21,Pune,North,2024-07-08
1813,Customer_1813,Male,40,Hyderabad,South,2022-10-10
1814,Customer_1814,Male,18,Delhi,East,2021-11-06
1815,Customer_1815,Female,42,Chennai,North,2023-06-20
1816,Customer_1816,Male,19,Lucknow,East,2021-05-20
1817,Customer_1817,Female,47,Kolkata,East,2023-08-19
1818,Customer_1818,Male,20,Chennai,North,2023-06-25
1819,Customer_1819,Female,38,Jaipur,North,2024-07-17
1820,Customer_1820,Male,42,Mumbai,North,2022-09-13
1821,Customer_1821,Male,37,Chennai,East,2022-07-17
1822,Customer_1822,Male,39,Pune,West,2024-04-26
1823,Customer_1823,Female,38,Kolkata,South,2021-04-26
1824,Customer_1824,Female,50,Kolkata,West,2022-12-22
1825,Customer_1825,Male,55,Hyderabad,East,2023-11-06
1826,Customer_1826,Male,32,Bangalore,North,2021-06-01
1827,Customer_1827,Female,63,Bangalore,North,2022-09-28
1828,Customer_1828,Female,32,Delhi,South,2023-08-04
1829,Customer_1829,Female,63,Lucknow,South,2023-07-15
1830,Customer_1830,Male,42,Ahmedabad,West,2021-03-19
1831,Customer_1831,Female,38,Pune,West,2021-04-27
1832,Customer_1832,Male,41,Jaipur,South,2023-01-26
1833,Customer_1833,Female,22,Chennai,East,2022-08-11
1834,Customer_1834,Male,23,Pune,West,2021-06-07
1835,Customer_1835,Female,60,Lucknow,North,2024-08-13
1836,Customer_1836,Female,61,Bangalore,North,2021-07-04
1837,Customer_1837,Female,64,Pune,East,2024-06-13
1838,Customer_1838,Female,40,Chennai,South,2024-05-01
1839,Customer_1839,Female,21,Hyderabad,West,2023-11-05
1840,Customer_1840,Male,44,Delhi,North,2023-02-27
1841,Customer_1841,Female,35,Hyderabad,South,2023-08-06
1842,Customer_1842,Female,38,Bangalore,West,2024-04-03
1843,Customer_1843,Female,45,Mumbai,East,2024-02-10
1844,Customer_1844,Male,52,Bangalore,North,2021-03-26
1845,Customer_1845,Female,39,Delhi,East,2023-07-11
1846,Customer_1846,Male,57,Chennai,East,2024-03-16
1847,Customer_1847,Female,40,Lucknow,East,2024-08-27
1848,Customer_1848,Female,20,Ahmedabad,West,2022-01-21
1849,Customer_1849,Male,57,Hyderabad,East,2022-10-21
